rank,bgg_url,game_id,names,min_players,max_players,avg_time,min_time,max_time,year,avg_rating,geek_rating,num_votes,image_url,age,mechanic,owned,category,designer,weight
3228,https://boardgamegeek.com/boardgame/201186/summit-board-game,201186,Summit: The Board Game,1,6,180,40,180,2017,7.66189,5.78249,241,https://cf.geekdo-images.com/images/pic3455804.jpg,14,"Area Control / Area Influence, Dice Rolling, Grid Movement, Player Elimination, Point to Point Movement, Press Your Luck, Route/Network Building, Take That, Tile Placement, Variable Phase Order, Variable Player Powers",475,"Adventure, Environmental, Exploration, Racing",Conor McGoey,2.3333
3229,https://boardgamegeek.com/boardgame/1942/foppen,1942,Foppen,3,6,20,20,20,1995,6.60627,5.78221,359,https://cf.geekdo-images.com/images/pic96931.jpg,8,"Hand Management, Trick-taking",359,Card Game,Friedemann Friese,1.6471
3230,https://boardgamegeek.com/boardgame/231999/finished,231999,Finished!,1,1,45,30,45,2017,7.13521,5.78215,234,https://cf.geekdo-images.com/images/pic3666307.jpg,10,"Hand Management, Memory",761,"Card Game, Memory",Friedemann Friese,2.4
3231,https://boardgamegeek.com/boardgame/160784/fidelitas,160784,Fidelitas,1,4,30,30,30,2015,6.34731,5.78202,525,https://cf.geekdo-images.com/images/pic2072852.jpg,10,Hand Management,1324,"Card Game, Medieval","Philip duBarry, Jason Kotarski",1.8182
3232,https://boardgamegeek.com/boardgame/4984/jutland,4984,Jutland,2,2,120,120,120,1967,6.64952,5.78201,416,https://cf.geekdo-images.com/images/pic75921.jpg,12,"Dice Rolling, Simulation",1098,"Nautical, Wargame, World War I",Jim Dunnigan,2.9125
3233,https://boardgamegeek.com/boardgame/102181/grove,102181,In a Grove,3,4,20,20,20,2011,6.37408,5.78193,512,https://cf.geekdo-images.com/images/pic2691555.jpg,9,Memory,922,"Bluffing, Deduction, Murder/Mystery",Jun Sasaki,1.5135
3234,https://boardgamegeek.com/boardgame/37296/yahtzee-free-all,37296,Yahtzee Free for All,2,6,20,20,20,2008,6.28559,5.78182,589,https://cf.geekdo-images.com/images/pic348628.jpg,8,"Dice Rolling, Press Your Luck",1020,Dice,Richard Borg,1.2143
3235,https://boardgamegeek.com/boardgame/3573/napoleon-waterloo,3573,Napoleon at Waterloo,2,2,30,30,30,1971,6.57044,5.78173,411,https://cf.geekdo-images.com/images/pic198055.jpg,10,Hex-and-Counter,911,"Napoleonic, Wargame",Jim Dunnigan,1.9138
3236,https://boardgamegeek.com/boardgame/165004/onus-rome-vs-carthage,165004,ONUS! Rome Vs Carthage,1,4,60,60,60,2014,7.83561,5.7817,196,https://cf.geekdo-images.com/images/pic3737287.jpg,12,"Campaign / Battle Card Driven, Card Drafting, Dice Rolling, Simultaneous Action Selection",536,"Ancient, Miniatures, Wargame","Luis Álvaro Hernández, Alvar Sanz",2.6957
3237,https://boardgamegeek.com/boardgame/217894/delve,217894,Delve,2,4,60,45,60,2017,6.87034,5.78122,322,https://cf.geekdo-images.com/images/pic3415864.jpg,14,"Dice Rolling, Storytelling, Tile Placement, Variable Player Powers",1099,"Exploration, Fantasy","Richard Launius, Pete Shirey",2.0833
3238,https://boardgamegeek.com/boardgame/264/enemy-sight,264,Enemy in Sight,2,8,120,120,120,1988,6.25489,5.78101,622,https://cf.geekdo-images.com/images/pic287652.jpg,10,"Hand Management, Take That",1124,"American Revolutionary War, Card Game, Napoleonic, Nautical, Wargame",Neal Schlaffer,1.7042
3239,https://boardgamegeek.com/boardgame/215371/crosstalk,215371,CrossTalk,4,8,30,20,30,2017,7.20297,5.781,219,https://cf.geekdo-images.com/images/pic3326341.png,10,Partnerships,459,"Deduction, Party Game, Word Game","Brett Sobol, Seth Van Orden",1.2222
3240,https://boardgamegeek.com/boardgame/93971/nile-deluxor,93971,Nile DeLuxor,2,6,30,30,30,2011,6.59741,5.78076,347,https://cf.geekdo-images.com/images/pic931159.png,8,"Card Drafting, Commodity Speculation, Hand Management",619,"Ancient, Card Game, Farming, Print & Play","Daniel Callister, James Mathe",1.5333
3241,https://boardgamegeek.com/boardgame/145014/cardline-globetrotter,145014,Cardline: Globetrotter,2,7,15,15,15,2013,6.452,5.78075,450,https://cf.geekdo-images.com/images/pic1891452.jpg,8,none,893,"Card Game, Educational, Trivia",Frédéric Henry,1.4
3242,https://boardgamegeek.com/boardgame/11081/familienbande,11081,Familienbande,2,4,20,20,20,2004,6.30425,5.78074,555,https://cf.geekdo-images.com/images/pic174130.jpg,8,Hand Management,566,Card Game,Leo Colovini,1.6462
3243,https://boardgamegeek.com/boardgame/160409/too-many-cinderellas,160409,Too Many Cinderellas,2,4,10,10,10,2014,6.45813,5.78072,443,https://cf.geekdo-images.com/images/pic2294265.jpg,10,Voting,687,"Card Game, Deduction","Nobutake Dogen, Nao Shimamura",1.2857
3244,https://boardgamegeek.com/boardgame/1799/warlord-saga-storm,1799,Warlord: Saga of the Storm,2,4,10,10,10,2001,6.781,5.78067,369,https://cf.geekdo-images.com/images/pic11610.jpg,10,none,580,"Card Game, Collectible Components, Fantasy","Oliver Schaaf, Dave Williams (II)",2.7105
3245,https://boardgamegeek.com/boardgame/165477/orcs-orcs-orcs,165477,Orcs Orcs Orcs,2,4,45,45,45,2014,6.50664,5.78055,429,https://cf.geekdo-images.com/images/pic2335552.jpg,13,Deck / Pool Building,1281,Fantasy,Frank Thyben,2
3246,https://boardgamegeek.com/boardgame/9021/sunken-city,9021,Sunken City,2,4,45,45,45,2004,6.16843,5.7805,818,https://cf.geekdo-images.com/images/pic38542.jpg,8,"Campaign / Battle Card Driven, Modular Board, Pick-up and Deliver, Point to Point Movement, Press Your Luck, Roll / Spin and Move, Tile Placement",1267,"Adventure, Ancient, Exploration, Mythology","Michael Kiesling, Wolfgang Kramer",1.9897
3247,https://boardgamegeek.com/boardgame/13089/wie-ich-die-welt-sehe,13089,Wie ich die Welt sehe...,2,9,30,30,30,2004,6.9874,5.7802,250,https://cf.geekdo-images.com/images/pic249465.jpg,10,none,407,"Card Game, Party Game, Word Game",Urs Hostettler,1.1429
3248,https://boardgamegeek.com/boardgame/103651/23,103651,23,2,4,25,25,25,2011,6.45118,5.77973,420,https://cf.geekdo-images.com/images/pic1051274.jpg,8,Hand Management,519,Card Game,Christoph Behre,1.2381
3249,https://boardgamegeek.com/boardgame/17997/anno-domini-sex-crime,17997,Anno Domini: Sex & Crime,2,8,30,30,30,1998,6.79937,5.7796,285,https://cf.geekdo-images.com/images/pic1112511.jpg,10,Card Drafting,551,"Bluffing, Card Game, Humor, Party Game, Trivia",Urs Hostettler,1.4
3250,https://boardgamegeek.com/boardgame/7103/ace-aces-flying-machines,7103,Ace of Aces: Flying Machines,2,2,20,20,20,1983,6.9481,5.77951,264,https://cf.geekdo-images.com/images/pic517636.jpg,12,"Simulation, Simultaneous Action Selection",460,"Aviation / Flight, Wargame, World War I",Alfred Leonardi,1.6857
3251,https://boardgamegeek.com/boardgame/3321/die-pyramiden-des-jaguar,3321,Die Pyramiden des Jaguar,2,2,45,45,45,2002,6.12679,5.7795,807,https://cf.geekdo-images.com/images/pic105974.jpg,10,"Card Drafting, Hand Management",1272,Card Game,Günter Burkhardt,1.7245
3252,https://boardgamegeek.com/boardgame/130552/warhammer-fantasy-battles-8th-edition,130552,Warhammer Fantasy Battles (8th Edition),2,2,180,180,180,2010,7.27222,5.77943,234,https://cf.geekdo-images.com/images/pic1436358.jpg,12,"Dice Rolling, Modular Board, Variable Player Powers",437,"Fantasy, Fighting, Miniatures, Wargame","Bryan Ansell, Richard Halliwell, Jervis Johnson, Rick Priestley",4.2308
3253,https://boardgamegeek.com/boardgame/41090/magnate,41090,Magnate,2,2,45,45,45,2008,7.32909,5.77932,186,https://cf.geekdo-images.com/images/pic1015454.png,13,"Area Control / Area Influence, Dice Rolling, Hand Management",206,"Card Game, City Building, Economic",Cristyn Magnus,2.2
3254,https://boardgamegeek.com/boardgame/3040/star-trek-starship-tactical-combat-simulator,3040,Star Trek: Starship Tactical Combat Simulator,2,6,120,30,120,1983,6.66486,5.77894,387,https://cf.geekdo-images.com/images/pic193037.jpg,10,"Hex-and-Counter, Simultaneous Action Selection",819,"Aviation / Flight, Movies / TV / Radio theme, Science Fiction","Forest Brown, David F. Tepool, Wm. John Wheeler",2.8696
3255,https://boardgamegeek.com/boardgame/146149/speed-cups,146149,Speed Cups,2,4,15,15,15,2013,6.21577,5.77858,719,https://cf.geekdo-images.com/images/pic1738026.jpg,6,Pattern Building,1197,"Action / Dexterity, Children's Game, Real-time",Haim Shafir,1.0588
3256,https://boardgamegeek.com/boardgame/207687/endangered-orphans-condyle-cove,207687,Endangered Orphans of Condyle Cove,1,4,30,10,30,2017,6.60292,5.77837,445,https://cf.geekdo-images.com/images/pic3820736.jpg,14,"Modular Board, Player Elimination, Press Your Luck, Take That",1429,"Adventure, Card Game, Horror, Humor",Jesse Labbe,1.6923
3257,https://boardgamegeek.com/boardgame/1421/lost-worlds,1421,Lost Worlds,2,2,10,10,10,1983,6.51129,5.77824,426,https://cf.geekdo-images.com/images/pic11266.jpg,10,"Rock-Paper-Scissors, Simultaneous Action Selection, Variable Player Powers",1299,"Book, Fantasy, Fighting, Medieval","C. Calhoun, William Fortin, Dennis Greci, Alfred Leonardi, Mary Leonardi, Nancy Loomis, Hal McKinney, Paul S. Weintraub, Michael Stackpole",1.6905
3258,https://boardgamegeek.com/boardgame/1125/big-shot,1125,Big Shot,2,4,30,30,30,2001,6.51264,5.7782,383,https://cf.geekdo-images.com/images/pic405069.jpg,10,"Area Control / Area Influence, Auction/Bidding, Dice Rolling",568,Economic,Alex Randolph,2.0256
3259,https://boardgamegeek.com/boardgame/183578/wing-leader-supremacy-1943-1945,183578,Wing Leader: Supremacy 1943-1945,2,2,120,0,120,2016,8.41189,5.77817,122,https://cf.geekdo-images.com/images/pic3236903.jpg,0,Hex-and-Counter,489,"Aviation / Flight, Wargame, World War II",Lee Brimmicombe-Wood,3
3260,https://boardgamegeek.com/boardgame/144574/last-chance-victory,144574,Last Chance for Victory,2,2,60,60,60,2014,8.84451,5.77815,100,https://cf.geekdo-images.com/images/pic1875530.jpg,15,"Dice Rolling, Hex-and-Counter",518,"American Civil War, Civil War, Wargame",Dean Essig,4
3261,https://boardgamegeek.com/boardgame/182074/antarctica,182074,Antarctica,2,4,90,45,90,2015,6.3871,5.77815,480,https://cf.geekdo-images.com/images/pic2639560.jpg,10,"Area Control / Area Influence, Area Movement",785,none,Charles Chevallier,2.76
3262,https://boardgamegeek.com/boardgame/191579/teenage-mutant-ninja-turtles-dice-masters,191579,Teenage Mutant Ninja Turtles Dice Masters,2,4,60,60,60,2016,7.38157,5.77793,182,https://cf.geekdo-images.com/images/pic2948212.jpg,14,"Deck / Pool Building, Dice Rolling, Variable Player Powers",626,"Collectible Components, Comic Book / Strip, Dice, Fighting","Mike Elliott, Eric M. Lang",2
3263,https://boardgamegeek.com/boardgame/10653/pirates-spanish-main,10653,Pirates of the Spanish Main,2,10,30,30,30,2004,6.01896,5.77785,2600,https://cf.geekdo-images.com/images/pic55109.jpg,10,"Dice Rolling, Pick-up and Deliver, Point to Point Movement",4379,"Collectible Components, Miniatures, Nautical, Pirates, Wargame","James Ernest, Michael Mulvihill, Mike Selinker",1.7802
3264,https://boardgamegeek.com/boardgame/21930/crazy-kick,21930,Crazy Kick,2,8,10,10,10,2006,6.36057,5.77764,518,https://cf.geekdo-images.com/images/pic1004499.jpg,8,"Card Drafting, Partnerships",656,"Card Game, Real-time, Sports",Reiner Stockhausen,1.0476
3265,https://boardgamegeek.com/boardgame/137154/auf-teufel-komm-raus,137154,Auf Teufel komm raus,2,6,40,40,40,2013,6.75403,5.77738,300,https://cf.geekdo-images.com/images/pic1545739.jpg,10,"Betting/Wagering, Press Your Luck",356,none,"Tanja Engel, Sara Engel",1.7778
3266,https://boardgamegeek.com/boardgame/127282/al-rashid,127282,Al Rashid,2,5,100,100,100,2012,6.73116,5.77734,337,https://cf.geekdo-images.com/images/pic1356506.jpg,13,"Area Control / Area Influence, Set Collection, Variable Phase Order, Worker Placement",467,"Arabian, Economic","Giorgio De Michele, Pierluca Zizzi",3.48
3267,https://boardgamegeek.com/boardgame/38430/timber-tom,38430,Timber Tom,2,4,60,60,60,2008,6.58345,5.77723,376,https://cf.geekdo-images.com/images/pic391096.jpg,0,"Area Enclosure, Dice Rolling",472,"Adventure, Puzzle, Racing",Marco Bing,1.8182
3268,https://boardgamegeek.com/boardgame/130827/rumble-dungeon,130827,Rumble in the Dungeon,3,6,20,20,20,2012,6.31822,5.77712,569,https://cf.geekdo-images.com/images/pic3297337.jpg,8,"Modular Board, Pick-up and Deliver, Point to Point Movement, Secret Unit Deployment",1001,"Bluffing, Deduction, Party Game",Ken Rush,1.1739
3269,https://boardgamegeek.com/boardgame/1152/mystic-wood,1152,The Mystic Wood,2,4,60,60,60,1980,6.50671,5.77705,458,https://cf.geekdo-images.com/images/pic243211.jpg,12,"Modular Board, Variable Player Powers",896,"Adventure, Exploration, Fantasy, Fighting, Medieval",Terence Peter Donnelly,1.4792
3270,https://boardgamegeek.com/boardgame/67453/caveman-curling,67453,Caveman Curling,2,6,20,20,20,2010,6.32325,5.77683,538,https://cf.geekdo-images.com/images/pic1184480.jpg,6,Partnerships,884,"Action / Dexterity, Prehistoric, Sports",Daniel Quodbach,1.16
3271,https://boardgamegeek.com/boardgame/79067/hex-hex-xl,79067,Hex Hex XL,3,6,20,20,20,2010,6.74369,5.77683,315,https://cf.geekdo-images.com/images/pic815330.jpg,14,Hand Management,776,Card Game,"Justin Brunetto, Curt Covert",1.75
3272,https://boardgamegeek.com/boardgame/72800/roadzters,72800,RoadZters,1,4,20,20,20,2010,6.81311,5.77679,286,https://cf.geekdo-images.com/images/pic912663.jpg,5,Modular Board,474,"Action / Dexterity, Children's Game, Racing",Tonton Z,1.2632
3273,https://boardgamegeek.com/boardgame/21358/savage-worlds,21358,Savage Worlds,2,10,240,240,240,2003,8.00108,5.77675,139,https://cf.geekdo-images.com/images/pic107693.jpg,0,Role Playing,305,Miniatures,Shane Lacy Hensley,2.8824
3274,https://boardgamegeek.com/boardgame/3095/star-trek-adventure-game,3095,Star Trek: The Adventure Game,1,2,180,180,180,1985,6.86632,5.77666,276,https://cf.geekdo-images.com/images/pic669897.jpg,10,"Action Point Allowance System, Hex-and-Counter, Variable Player Powers",702,"Adventure, Movies / TV / Radio theme, Science Fiction","Greg Costikyan, Doug Kaufman",2.1379
3275,https://boardgamegeek.com/boardgame/125996/mythic-battles,125996,Mythic Battles,2,4,45,45,45,2012,6.9422,5.77666,268,https://cf.geekdo-images.com/images/pic1893767.jpg,14,"Campaign / Battle Card Driven, Dice Rolling, Modular Board",820,"Ancient, Card Game, Mythology, Wargame",Benoit Vogt,2.9118
3276,https://boardgamegeek.com/boardgame/111081/animal-upon-animal-crest-climbers,111081,Animal Upon Animal: Crest Climbers,2,4,15,15,15,2011,7.13892,5.77665,212,https://cf.geekdo-images.com/images/pic2568743.jpg,4,Dice Rolling,381,"Action / Dexterity, Animals, Children's Game",Klaus Miltenberger,1.1111
3277,https://boardgamegeek.com/boardgame/161757/new-salem,161757,New Salem,3,8,45,30,45,2015,6.4869,5.7766,426,https://cf.geekdo-images.com/images/pic2852933.jpg,14,"Card Drafting, Partnerships, Set Collection",802,"Bluffing, Card Game, City Building, Deduction","Brian Henk, Clayton Skancke",1.5556
3278,https://boardgamegeek.com/boardgame/10226/thunder-crossroads-second-edition,10226,Thunder at the Crossroads (second edition),2,2,360,360,360,1993,7.70158,5.77645,166,https://cf.geekdo-images.com/images/pic361578.jpg,12,"Dice Rolling, Hex-and-Counter, Simulation",467,"American Civil War, Wargame","Dean Essig, David A. Powell",3.4483
3279,https://boardgamegeek.com/boardgame/213370/castles-caladale,213370,Castles of Caladale,1,4,30,30,30,2017,6.80396,5.77643,296,https://cf.geekdo-images.com/images/pic3500667.jpg,8,"Modular Board, Pattern Building, Tile Placement",667,"Fantasy, Medieval, Puzzle, Real-time",David Wilkinson,1.3333
3280,https://boardgamegeek.com/boardgame/175695/minerva,175695,Minerva,1,4,90,60,90,2015,7.05091,5.77619,220,https://cf.geekdo-images.com/images/pic3464116.png,10,Tile Placement,402,City Building,Hisashi Hayashi,2.875
3281,https://boardgamegeek.com/boardgame/39383/frontline-d-day,39383,Frontline: D-Day,1,4,60,60,60,2010,6.7167,5.77617,327,https://cf.geekdo-images.com/images/pic1046606.jpg,0,"Campaign / Battle Card Driven, Hand Management, Simulation",717,"Card Game, Wargame, World War II",Dan Verssen,2.4746
3282,https://boardgamegeek.com/boardgame/126/really-nasty-horse-racing-game,126,The Really Nasty Horse Racing Game,2,6,90,90,90,1987,6.32064,5.77611,671,https://cf.geekdo-images.com/images/pic1377507.jpg,12,Betting/Wagering,1004,"Animals, Racing",Simon Knock,1.68
3283,https://boardgamegeek.com/boardgame/151/piratenbillard,151,Piratenbillard,2,4,15,15,15,1959,6.587,5.77558,350,https://cf.geekdo-images.com/images/pic297544.jpg,8,none,237,"Action / Dexterity, Pirates",Reinhold Wittig,1.25
3284,https://boardgamegeek.com/boardgame/82955/1655-habemus-papam,82955,1655: Habemus Papam,3,4,30,30,30,2010,6.50938,5.77545,402,https://cf.geekdo-images.com/images/pic835909.jpg,10,"Auction/Bidding, Set Collection",604,"Card Game, Pike and Shot, Religious",Christoph Bauer,2.1622
3285,https://boardgamegeek.com/boardgame/193483/dwar7s-fall,193483,Dwar7s Fall,2,4,60,20,60,2016,6.96634,5.77522,366,https://cf.geekdo-images.com/images/pic3624207.jpg,12,"Set Collection, Take That, Tile Placement, Worker Placement",1003,"Fantasy, Territory Building",Luís Brüeh,2.2222
3286,https://boardgamegeek.com/boardgame/223770/startups,223770,Startups,3,7,20,20,20,2017,6.99549,5.77517,244,https://cf.geekdo-images.com/images/pic3678411.png,10,Set Collection,470,Card Game,Jun Sasaki,2
3287,https://boardgamegeek.com/boardgame/6923/battletech-citytech,6923,BattleTech: CityTech,2,6,90,90,90,1986,6.72271,5.77506,317,https://cf.geekdo-images.com/images/pic60346.jpg,12,"Dice Rolling, Hex-and-Counter, Variable Player Powers",842,"Miniatures, Science Fiction, Wargame","L. Ross Babcock, III, Forest Brown, Tara Gallagher, Sam Lewis, Mike Nystul, Bryan Nystul, Jordan Weisman, Wm. John Wheeler",3.4242
3288,https://boardgamegeek.com/boardgame/155460/hobbit-unexpected-journey-deck-building-game,155460,The Hobbit: An Unexpected Journey Deck-Building Game,2,5,45,45,45,2014,7.00669,5.77503,270,https://cf.geekdo-images.com/images/pic2060686.jpg,15,Deck / Pool Building,763,"Card Game, Movies / TV / Radio theme",Erik V Larsen,2.1818
3289,https://boardgamegeek.com/boardgame/16162/target-arnhem-across-6-bridges,16162,Target Arnhem: Across 6 Bridges,2,2,90,90,90,2005,6.52362,5.77475,398,https://cf.geekdo-images.com/images/pic87047.jpg,12,"Dice Rolling, Hex-and-Counter",1060,"Wargame, World War II","Tetsuya Nakamura, Jun Tajima",2.1143
3290,https://boardgamegeek.com/boardgame/176146/lamps-are-going-out,176146,The Lamps Are Going Out,2,4,240,180,240,2016,7.6814,5.77466,171,https://cf.geekdo-images.com/images/pic2487750.jpg,12,"Action Point Allowance System, Campaign / Battle Card Driven, Dice Rolling",390,"Wargame, World War I",Kirk Uhlmann,2.6923
3291,https://boardgamegeek.com/boardgame/161681/lift-get-me-planet,161681,Lift Off! Get me off this Planet!,2,5,45,30,45,2015,6.92355,5.77464,327,https://cf.geekdo-images.com/images/pic2502487.png,8,"Modular Board, Partnerships, Worker Placement",614,"Environmental, Science Fiction",Eduardo Baraf,1.8387
3292,https://boardgamegeek.com/boardgame/117838/oz-fluxx,117838,Oz Fluxx,2,6,40,10,40,2012,6.27837,5.77463,680,https://cf.geekdo-images.com/images/pic1200969.jpg,8,"Hand Management, Set Collection",1860,Card Game,Andrew Looney,1.5526
